treated_user_id,control_user_id,first_direct_ai_month_index,first_direct_ai_month,distance
12656420,1539757,637,2023-02,0.5444837922761577
12932447,15899290,637,2023-02,0.0
14752540,1779114,637,2023-02,0.5444828544280049
14754805,1896222,637,2023-02,0.5444872234726967
16108670,39998,637,2023-02,0.0
16133689,2088697,637,2023-02,0.5444967574442472
16256378,2181056,637,2023-02,0.5445011267075371
16343464,1863229,637,2023-02,0.06464427510103227
16450589,2402166,637,2023-02,0.5445193813628971
16493174,2573881,637,2023-02,0.5445237508725818
16498364,3103767,637,2023-02,0.5445281204532522
16663091,1224,637,2023-02,0.0
16835030,18685243,637,2023-02,0.0005381749965031781
16920990,3180638,637,2023-02,0.5445338551203228
17289497,154522,637,2023-02,0.0
17614903,3624171,637,2023-02,0.5445397062178232
17615875,3720435,637,2023-02,0.5445440761527217
18873260,4106634,637,2023-02,0.5445484461586168
19528114,4238854,637,2023-02,0.5445528162355103
20149501,4296772,637,2023-02,0.5445571863834038
20231814,4355561,637,2023-02,0.5445615566022991
20576171,33584,637,2023-02,0.0
20835118,332746,637,2023-02,0.0
21028144,4415948,637,2023-02,0.544560054661819
21105687,134044,637,2023-02,0.0
21138429,4586921,637,2023-02,0.5445658187967288
21140352,4662644,637,2023-02,0.5445701892723298
21147714,4712740,637,2023-02,0.5445745598189413
21158046,4913592,637,2023-02,0.544578930436566
21187165,4936929,637,2023-02,0.544583301125205
21192455,5041561,637,2023-02,0.5445876718848598
21203289,5179458,637,2023-02,0.5445920427155323
21247415,5248243,637,2023-02,0.5445964136172246
21260354,5282605,637,2023-02,0.5446007845899379
21260473,5290201,637,2023-02,0.5446051556336752
21260778,5556776,637,2023-02,0.5446095267484365
21270404,5567893,637,2023-02,0.5446138979342249
21275488,5667923,637,2023-02,0.5446182691910412
21288301,5672673,637,2023-02,0.5446226405188876
